EntrezID	TCGA-A7-A13G	TCGA-AC-A23H	TCGA-AC-A2FB	TCGA-BH-A0AZ	TCGA-BH-A0B5	TCGA-BH-A0B7	TCGA-BH-A0BS	TCGA-BH-A0BT	TCGA-BH-A0BW	TCGA-BH-A0BZ	TCGA-BH-A0C3	TCGA-BH-A0DD	TCGA-BH-A0DG	TCGA-BH-A0DL	TCGA-BH-A0DO	TCGA-BH-A0DT	TCGA-BH-A0DV	TCGA-BH-A0H5	TCGA-BH-A0HA	TCGA-BH-A18J	TCGA-BH-A18K	TCGA-BH-A18L	TCGA-BH-A18M	TCGA-BH-A18N	TCGA-BH-A18P	TCGA-BH-A18Q	TCGA-BH-A18R	TCGA-BH-A18S	TCGA-BH-A18U	TCGA-BH-A1EN	TCGA-BH-A1EO	TCGA-BH-A1ET	TCGA-BH-A1EU	TCGA-BH-A1EV	TCGA-BH-A1EW	TCGA-BH-A1F0	TCGA-BH-A1F2	TCGA-BH-A1F8	TCGA-BH-A1FC	TCGA-BH-A1FE	TCGA-BH-A1FG	TCGA-BH-A1FH	TCGA-BH-A1FJ	TCGA-BH-A1FM	TCGA-BH-A1FN	TCGA-BH-A1FU	TCGA-BH-A203	TCGA-BH-A204	TCGA-BH-A208	TCGA-BH-A209	TCGA-E2-A153	TCGA-E2-A158	TCGA-E2-A15I	TCGA-E2-A15M	TCGA-E2-A1IG	TCGA-E2-A1L7	TCGA-E2-A1LB	TCGA-E2-A1LS	TCGA-E9-A1N4	TCGA-E9-A1N5	TCGA-E9-A1N9	TCGA-E9-A1NA	TCGA-E9-A1NF	TCGA-E9-A1NG	TCGA-E9-A1R7	TCGA-E9-A1RB	TCGA-E9-A1RC	TCGA-E9-A1RD	TCGA-E9-A1RF	TCGA-E9-A1RH	TCGA-E9-A1RI	TCGA-GI-A2C8
389932	-1.893786	NaN	NaN	NaN	-0.584025	NaN	NaN	NaN	2.144536	NaN	NaN	NaN	NaN	NaN	NaN	-1.369595	NaN	-0.410045	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.239226	NaN	NaN	NaN	NaN	NaN	NaN	-2.275786	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.457395	NaN	NaN	NaN	NaN	NaN	-0.479955	NaN	-1.198262	NaN	NaN	NaN	NaN	-2.277184	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.942862	NaN	NaN	NaN	NaN	NaN	NaN
390003	NaN	NaN	-1.625044	NaN	NaN	-1.484388	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.507583	NaN	NaN	NaN	NaN	NaN	NaN	-2.216921	NaN	-1.788863	NaN	NaN	NaN	-1.691523	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.579060
390053	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.790859	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
390226	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.764346	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.209204	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.475936	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.463947	NaN	NaN	-1.479955	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.586404	NaN	NaN	NaN	NaN	1.630312	NaN	NaN	NaN	NaN	NaN	-1.550888	NaN	-1.637109	0.005759
390284	2.629520	2.499144	2.767167	1.938587	1.585924	3.216051	2.542555	2.076628	0.144569	1.079566	0.758730	1.945420	2.322765	2.474825	3.070441	2.630266	1.836409	3.344914	2.979275	3.238099	2.750306	2.668664	2.642540	3.157432	3.595098	1.345737	2.571313	2.844988	2.884910	2.666938	1.194654	1.871725	2.116265	2.882369	2.108826	1.782912	1.460218	3.734460	0.556895	2.566937	3.127633	2.115932	2.769158	2.535978	2.129646	3.252158	3.163853	2.504544	2.609022	2.887252	1.960956	2.040121	1.498761	3.044534	2.159016	3.044289	2.752599	3.701882	2.504519	2.301412	2.322332	2.394130	3.115716	2.984990	3.580556	3.757834	2.310427	3.626392	3.093070	2.343379	3.684785	2.508277
390535	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.790859	NaN	-1.542879	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.892714	NaN	NaN	-0.874613	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.043200	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
390539	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.239226	NaN	NaN	NaN	NaN	NaN	-2.215580	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.071573	-1.637109	-1.579060
390756	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.382702	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
390858	NaN	NaN	-1.625044	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.497771	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.507583	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.550888	NaN	NaN	-1.579060
391037	1.690909	-1.748554	-1.625044	-0.061451	0.001010	-0.484388	NaN	NaN	0.144569	NaN	-1.241270	1.070939	NaN	-1.695255	2.247320	-1.369595	-0.748554	0.911960	-1.108114	-1.516636	NaN	NaN	-0.444969	1.457016	NaN	NaN	NaN	-0.614403	-0.507378	NaN	NaN	0.591584	-0.691057	1.219401	1.523863	-2.216921	NaN	NaN	NaN	NaN	-1.457197	1.478506	0.125254	NaN	0.544683	-1.207228	-1.479955	NaN	-1.198262	NaN	0.738552	-0.544771	2.306116	1.423040	1.284573	-1.043051	NaN	NaN	-1.019170	NaN	1.184788	-1.693388	NaN	NaN	NaN	NaN	NaN	1.741877	0.034216	NaN	0.947853	0.005759
391051	-0.894054	0.573181	NaN	NaN	-0.584025	-0.484388	NaN	NaN	0.144569	NaN	NaN	NaN	0.322736	NaN	-0.453044	NaN	-1.748554	NaN	NaN	-1.516636	1.672335	NaN	-1.444969	-1.542879	1.358059	-1.239226	-1.750494	NaN	-0.507378	NaN	NaN	0.369159	NaN	0.634407	-0.476137	-1.216921	0.290306	NaN	NaN	NaN	-0.457395	NaN	NaN	-1.463947	NaN	-1.207228	NaN	NaN	-1.198262	-1.756818	NaN	NaN	2.958175	NaN	-0.300448	-1.043051	NaN	-0.998558	1.302875	NaN	NaN	NaN	2.115732	NaN	-0.506968	-1.942862	NaN	1.948339	0.449218	NaN	-0.052147	-1.579060
391257	NaN	NaN	NaN	NaN	0.415975	-0.484388	5.279523	-1.382702	0.559541	-1.727857	NaN	NaN	NaN	0.889863	NaN	NaN	-0.748554	NaN	-0.108114	0.805127	0.087327	NaN	NaN	NaN	-1.449296	0.345737	NaN	-1.614403	-1.507583	NaN	-0.805409	NaN	-1.276136	-1.365500	-1.475936	1.367874	-1.709812	NaN	NaN	NaN	7.443535	NaN	-0.874613	NaN	NaN	NaN	-0.479955	NaN	NaN	NaN	-0.846324	NaN	NaN	NaN	-1.300448	-1.043051	NaN	NaN	-0.019024	0.564427	NaN	0.306729	-0.691523	1.091869	NaN	-0.357714	-2.011588	0.041383	-1.550888	-1.656535	0.947853	0.420833
391267	0.105946	0.251204	1.544782	NaN	3.585924	-0.484388	1.372618	3.524101	0.881508	0.857185	1.080726	0.070939	1.545128	-0.110137	0.131853	0.630312	NaN	0.911960	1.699152	NaN	4.056974	-1.790859	2.461974	3.314986	4.165414	-0.239226	1.571337	1.970522	2.814509	NaN	NaN	4.159282	2.308914	-0.365500	2.430767	0.590243	-0.709812	3.298365	-0.764886	2.277449	1.350045	1.893556	NaN	1.857901	1.959733	0.377735	-1.479955	1.445674	NaN	0.565305	2.613037	-1.544982	3.199185	1.307545	NaN	-0.043200	-1.154249	1.001442	1.302875	5.405754	NaN	-1.693388	-0.691523	-0.715486	-0.506968	0.379288	0.988485	3.796328	1.449218	-1.656535	4.220833	-0.579275
391518	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.497771	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.043051	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.942862	NaN	NaN	NaN	NaN	NaN	NaN
391622	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.727857	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.507583	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
391627	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.497771	NaN	NaN	NaN	NaN	-0.239226	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.756575	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.020633	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
391634	4.938850	6.127734	5.207737	5.857434	3.875436	5.924995	4.864483	5.345127	6.121822	5.787890	5.201712	4.733929	4.760157	5.187538	5.726788	5.411633	5.109411	5.837948	4.021089	4.653140	5.230307	6.192222	6.413059	5.814550	3.976968	4.910502	7.094883	2.192920	5.399475	6.209194	5.239050	5.069646	5.199684	5.415806	6.160503	5.337515	5.897608	5.788326	6.439567	5.438429	6.496865	4.437860	5.761926	5.490182	6.129644	5.723468	5.119908	6.635482	0.801655	7.624947	4.579874	5.466369	3.142609	5.705605	5.699582	6.022920	4.728350	4.586404	6.284745	4.862134	5.862890	5.774286	4.767798	3.191436	7.111479	2.305329	6.414770	6.058245	2.697129	6.182593	5.374080	4.990674
391714	NaN	NaN	NaN	NaN	NaN	-1.484388	NaN	NaN	NaN	-1.727857	NaN	-1.514161	NaN	NaN	NaN	NaN	NaN	-1.410045	NaN	NaN	-1.497771	-1.790859	0.139993	NaN	NaN	-1.239226	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.365500	-0.476137	NaN	NaN	-0.789112	-0.764886	NaN	-0.457395	NaN	NaN	NaN	-1.040378	NaN	NaN	NaN	NaN	-1.756818	NaN	0.455123	NaN	NaN	NaN	-1.043051	NaN	1.001442	NaN	NaN	NaN	-1.693388	NaN	-1.715486	NaN	-1.942862	-2.011588	-1.958477	-1.550888	NaN	NaN	NaN
392196	-0.309002	-0.163753	-1.625044	-1.061300	NaN	NaN	NaN	NaN	-1.440263	NaN	NaN	NaN	NaN	-1.695255	NaN	NaN	-1.748554	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.805409	-2.215580	0.893906	NaN	NaN	NaN	NaN	-1.788863	NaN	NaN	NaN	NaN	NaN	0.535953	0.544683	NaN	NaN	NaN	NaN	NaN	NaN	-0.544771	NaN	-0.277359	NaN	NaN	NaN	1.586404	NaN	-1.020633	NaN	NaN	-0.691523	NaN	-1.506763	NaN	-1.011588	-0.958477	NaN	NaN	NaN	-1.579060
392360	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
399668	4.409737	1.836167	6.054328	5.680037	3.907852	4.130313	2.542555	3.826660	3.083145	5.105079	5.486692	2.070973	5.917699	4.259092	6.506880	5.200128	4.759225	6.377922	5.195592	6.251399	5.283748	1.794187	6.162409	5.157440	2.358059	6.649498	5.409265	2.292428	0.814509	2.045443	5.282117	3.210514	6.712634	5.278304	4.827656	4.030848	2.197173	1.670342	3.989884	4.482551	3.002108	7.430111	3.254579	4.027835	4.514305	5.202124	2.689925	0.668028	4.634553	2.491340	5.198003	6.906354	4.765535	3.423054	4.454472	4.349146	6.845708	6.341294	2.935158	4.405754	5.695780	8.036301	4.395831	3.642101	4.885413	3.890281	5.815053	3.500866	2.034180	3.201367	4.269744	2.668755
399669	5.848503	5.219653	7.081999	5.026034	6.561117	5.896022	5.142536	7.493723	4.626527	5.555739	5.213767	6.001782	4.856523	5.147498	6.405044	6.299016	4.988848	6.172576	5.059126	6.428074	8.792890	4.445144	6.422605	6.312801	7.668112	6.679975	6.919767	5.320304	7.440398	3.087548	7.578749	5.764497	6.743596	7.848402	5.773796	5.983137	6.966235	6.842001	5.064465	6.931834	6.088945	6.782122	5.764460	6.601483	6.955033	6.247236	6.623282	5.714564	6.117446	5.971325	5.893049	6.924337	6.760467	6.910754	4.200387	6.464784	5.388741	6.429050	5.647579	5.977910	6.960185	5.322599	5.304982	5.955273	3.722685	6.511855	7.112859	6.341422	8.226167	6.348958	6.708924	7.431795
399670	NaN	NaN	NaN	NaN	NaN	NaN	0.372618	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.239226	NaN	1.970522	-1.507583	NaN	NaN	3.243669	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.386590	NaN	-0.846324	-1.544982	-0.501239	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.893362	2.372005	NaN	NaN	-2.011588	6.748795	-1.550888	NaN	NaN	NaN
399706	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.241270	NaN	NaN	NaN	NaN	-0.369781	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.239226	-1.750494	NaN	6.590618	NaN	NaN	NaN	NaN	NaN	NaN	4.689814	NaN	NaN	NaN	-1.892714	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.360540	NaN	-1.756818	NaN	NaN	NaN	-0.277359	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.693388	NaN	-0.130523	NaN	NaN	NaN	NaN	-1.550888	NaN	NaN	NaN
399717	8.483169	4.726951	7.419241	9.330887	8.546570	4.644889	9.068731	7.424560	2.466471	4.958690	6.080698	9.213074	8.420784	5.327263	7.906627	8.009651	6.199798	6.884641	9.165606	7.738243	8.446367	5.943938	7.272755	8.968752	8.245931	3.760753	4.458848	8.770336	7.290247	-0.070058	6.809366	8.777890	9.526466	6.919850	7.621910	-0.632182	5.976778	6.714722	0.819995	6.424924	9.262913	9.398690	8.975488	9.836910	8.245120	2.114667	7.877545	8.279601	0.386590	8.293252	6.738569	1.625083	9.148004	6.333635	8.121648	7.734907	2.653060	2.808797	8.330799	6.455222	6.447852	10.071137	7.043078	6.366695	6.575243	8.954481	8.886350	7.843952	9.958983	1.665302	8.037046	4.590746
399744	7.593798	6.290135	6.488589	5.982964	7.261489	6.549027	5.192810	7.484485	6.903875	6.694253	7.321013	6.630662	7.392426	6.701502	7.483515	7.767263	5.710864	6.371379	6.599169	7.090544	6.378905	8.051578	7.198935	7.555032	6.522246	6.046157	6.050293	6.849076	4.918849	6.662421	6.824013	7.041632	7.018571	6.348693	7.003657	6.564284	7.209141	7.427643	5.789586	6.627149	7.764255	7.437860	7.079498	6.995417	7.339096	6.176436	6.450731	6.430550	5.647153	5.922883	6.537312	8.426687	7.578233	5.750515	6.108974	7.738190	6.620496	6.181353	6.257088	7.124147	7.573696	6.587451	6.923078	6.130035	5.682919	6.150149	6.811872	7.390164	6.531357	5.683239	6.886416	7.678208
399761	5.874143	4.317304	6.287736	5.596780	7.038051	5.100566	4.848368	5.777078	5.301046	4.795751	5.938679	5.733932	5.656654	5.626825	6.926256	6.519015	5.359957	6.167448	5.041558	5.238103	5.421250	4.895729	5.520862	6.495917	7.779522	6.900307	6.331542	6.901252	5.611527	5.720046	5.148853	7.112919	8.155448	6.448229	5.800002	5.671667	5.398802	6.031075	5.290277	6.736869	5.519948	6.308577	6.702730	5.524669	7.217106	5.848014	6.659545	6.253012	5.867753	5.901615	5.973786	6.196611	7.435386	6.620456	5.238741	6.136739	5.573629	5.393759	6.150889	6.973842	6.409785	5.340103	5.831930	5.792340	6.070522	5.764750	6.255291	8.024429	6.003796	5.591317	7.107687	5.486911
399815	3.193425	4.032577	3.232830	2.639001	4.248892	3.559993	1.179957	1.787140	4.232008	2.520120	3.616746	5.655930	2.197236	5.005337	2.939189	3.274127	2.338881	2.290454	4.177216	3.527608	3.750317	4.684959	2.947404	1.264356	4.332063	4.488676	1.708805	3.292443	5.858908	1.152378	0.194717	2.106181	3.183375	1.804384	2.108826	2.306496	3.499731	-0.204067	4.301083	3.965489	1.127633	1.767994	3.853217	4.705912	4.245123	2.252173	6.881937	4.504550	1.386645	4.547185	1.475552	NaN	2.405638	4.165550	1.869516	3.657274	1.430660	2.323370	2.302904	3.837469	5.695780	NaN	4.166346	2.808117	3.984945	3.549250	2.688941	3.848788	3.256558	3.552844	3.006711	1.590722
399844	7.722507	6.887841	5.809474	4.610995	4.605826	5.070192	4.205525	3.787129	5.769034	3.079549	3.928692	2.070973	6.887536	8.295001	6.014483	7.188694	5.045849	6.073835	6.204692	3.127072	5.513614	8.163424	6.296546	7.228489	7.983244	6.624940	6.215178	4.243532	1.299948	5.573826	1.779638	7.008246	3.045880	4.700534	8.318293	4.665569	3.419566	5.568449	6.322458	4.316964	5.496865	5.009016	5.740010	5.277453	5.878581	5.735246	8.279882	5.518906	5.030482	6.076294	6.153607	4.703073	7.128105	5.523509	6.406943	4.383096	6.255098	5.896262	4.923477	2.564451	4.928981	4.329045	6.468240	1.454492	3.952529	6.436770	8.003919	6.998537	6.294698	1.150755	4.035281	4.093247
399948	2.427874	1.951662	6.589166	5.881085	3.585924	3.644883	1.694568	3.746485	5.287498	4.698452	4.343735	1.070939	4.570682	9.951523	6.813664	3.839728	4.909644	5.435509	4.021089	3.437414	3.994245	7.506144	5.621167	1.264356	4.165414	10.038623	4.708827	1.192889	1.492571	4.411094	4.323939	4.338831	4.465419	5.389336	3.568275	4.577338	3.538203	2.532816	4.279390	4.392915	2.243121	9.329558	2.584722	1.120949	1.959733	8.089648	3.946254	2.718679	5.356253	2.413323	3.060497	-1.544982	5.037905	3.503972	2.787056	4.453485	3.845711	6.419296	2.228880	2.886375	5.354745	2.213565	3.700684	3.372005	3.663014	4.466784	2.158434	2.128887	2.356087	6.367144	3.610783	6.013277
399959	6.349132	7.133859	7.956047	8.534759	7.521908	7.600412	5.395001	6.888669	8.053434	7.944614	8.324824	7.182971	8.027808	5.731162	8.210436	7.720385	9.016303	7.693308	8.051682	7.809644	8.167724	5.042119	8.785099	6.019242	7.074265	7.036879	7.082283	5.483584	6.863273	6.139424	8.357047	7.689630	8.588910	7.625970	8.759892	8.002093	8.489951	7.165093	5.212278	8.882299	6.186524	9.610645	5.797726	8.997465	8.392259	8.741099	7.237670	7.495505	9.461659	6.428280	8.336001	5.432425	7.884611	8.920441	8.246478	6.578883	6.856936	7.593901	7.613960	7.483314	7.289155	7.173959	9.149146	9.578017	6.948421	7.317135	7.070653	7.277450	7.504490	8.017581	8.844653	8.136782
400027	8.990129	8.055348	7.674055	7.578814	8.121632	8.048934	7.603853	7.562649	4.366938	6.491358	7.582137	8.021279	8.025502	7.692915	8.205089	7.309753	7.036066	7.814022	8.373609	7.625322	7.704512	7.557956	7.434662	9.131191	7.985331	7.834896	7.824933	8.667482	8.198218	6.356235	6.902016	8.382296	9.120555	7.310405	6.868173	7.562644	8.007955	7.514678	7.171634	7.411292	8.600660	8.234873	8.439318	8.300857	5.842360	7.723469	8.655703	8.700685	6.920604	7.085754	7.308425	8.452323	8.018384	8.660720	6.980354	8.827195	8.131110	8.865630	7.423908	7.871273	8.330496	7.878433	7.589138	7.221184	6.910946	8.399466	7.709604	8.191183	7.773388	7.470093	8.037046	7.211983
400043	8.131098	5.338681	7.260543	8.818153	7.764728	7.170241	8.238366	7.848426	5.478441	6.772035	7.362396	7.013481	7.502661	5.590300	8.044730	7.633087	8.089060	7.426070	7.777507	7.886226	8.526142	8.636541	8.346242	8.532478	6.066404	7.191207	6.911171	5.786432	6.992432	6.367376	7.604047	8.861059	8.528888	8.134293	7.713702	7.014145	6.867707	7.572840	5.189192	8.169558	7.677095	8.050045	5.125300	6.695856	7.741077	6.826154	6.502988	8.842261	8.479383	7.999960	8.408635	2.847456	6.838598	7.541193	7.911472	9.175999	5.964650	6.932180	5.923480	7.077521	6.499514	6.664233	8.387852	8.614342	4.778498	8.650783	6.660930	8.513111	7.449207	5.718427	8.284695	7.420820
400242	5.799445	4.380501	4.749888	4.330888	5.575872	4.100566	2.460087	6.709963	4.668102	3.272187	4.513655	5.920632	5.352501	6.327265	5.219304	5.385158	4.084319	4.397372	5.914177	5.721619	5.937015	5.116119	4.912631	5.940815	4.638167	5.220187	4.336855	4.760594	5.423323	4.345006	3.895099	4.993697	5.689735	5.588643	4.108842	3.397639	3.244476	2.854754	5.444448	3.751367	5.157379	5.251090	4.447229	4.962248	4.767072	3.880196	4.607455	4.574937	3.659639	5.341434	5.545925	7.002039	6.774873	4.246172	5.653779	4.814812	3.238023	6.151191	4.624820	5.786845	5.563329	5.272464	6.692071	4.117437	2.663026	5.057390	6.692408	6.160378	6.933024	5.619513	5.144214	5.590746
400322	9.628049	8.261046	8.595225	8.713357	9.790496	8.607040	6.734577	9.229152	8.363710	7.457064	9.004323	9.318894	8.949678	10.758168	9.051696	8.692319	8.470600	8.639868	8.691092	7.682887	9.287840	8.572267	9.262438	10.266767	8.918118	9.437593	9.326209	6.777869	8.060542	6.616471	7.582673	8.804529	10.272531	7.495534	8.761087	9.325473	8.497293	8.463562	7.740808	9.943168	7.104911	9.580040	8.722423	7.864660	9.165511	8.329950	7.942058	8.393050	8.211054	8.982340	8.661402	9.973305	10.281337	9.409111	9.701695	10.129258	9.033061	9.839859	8.824101	9.621541	9.367709	8.094583	8.382509	8.594022	7.655485	8.837111	8.563098	9.668513	9.147912	6.420204	9.699918	10.184447
400500	-0.894054	NaN	NaN	NaN	NaN	-0.484388	NaN	4.109060	4.442220	NaN	NaN	NaN	7.538689	NaN	NaN	NaN	-1.748554	-1.410045	-1.108114	-1.516636	0.824320	4.717024	-1.444969	0.041944	NaN	NaN	NaN	NaN	-1.507583	NaN	3.838508	-2.215580	-0.691057	-1.365500	NaN	1.104873	-0.709812	1.018278	NaN	NaN	-1.457197	NaN	NaN	NaN	-0.040230	-0.207228	-1.479955	-0.554273	NaN	-0.171693	NaN	NaN	-1.501443	-2.277184	NaN	-1.043051	0.430713	NaN	-2.019170	-1.020633	-0.137172	-0.108425	-0.691523	NaN	NaN	-1.942862	0.988485	NaN	NaN	-1.656535	NaN	NaN
400508	0.690909	0.836167	0.374845	-1.061300	0.415975	1.100574	0.372618	1.787140	0.559541	1.972619	-1.241270	-1.514161	-1.262227	1.304920	0.131853	0.952184	0.251446	1.174982	1.213752	0.483261	1.672335	0.531169	1.724999	1.626906	0.135666	1.930662	-1.750494	-0.614403	0.814509	-0.070058	1.194654	2.428089	1.893867	-1.365500	0.108892	-0.217088	0.290306	2.018242	1.042364	2.107520	0.127633	1.478506	-0.289651	2.442864	1.544683	2.252173	-0.479955	-1.139236	2.261110	1.565353	0.153546	1.040121	0.498761	1.529971	0.699552	1.541812	-0.154249	0.586404	2.504519	2.886375	1.184788	1.306671	1.630312	3.039437	0.078063	3.186675	0.988485	2.041418	NaN	3.343394	1.947816	-0.579275
400624	-1.893786	NaN	1.696795	0.523562	-1.583809	NaN	NaN	-1.382702	NaN	NaN	0.758730	NaN	NaN	-1.695255	-1.453241	0.952184	NaN	-0.410045	NaN	NaN	NaN	NaN	-0.444969	NaN	NaN	NaN	2.336855	NaN	-1.507583	NaN	NaN	NaN	-2.275786	NaN	-1.475936	-1.216921	NaN	-0.789112	-1.765131	-1.892714	NaN	-1.691523	NaN	-1.463947	NaN	-0.207228	-1.479955	NaN	NaN	-1.756818	NaN	NaN	NaN	-1.277534	NaN	-1.043051	NaN	NaN	-2.019170	-0.020487	NaN	NaN	NaN	NaN	NaN	-1.942862	-2.011588	NaN	NaN	NaN	-1.637109	-0.579275
