mirID	TCGA-A7-A13G	TCGA-AC-A23H	TCGA-AC-A2FB	TCGA-BH-A0AZ	TCGA-BH-A0B5	TCGA-BH-A0B7	TCGA-BH-A0BS	TCGA-BH-A0BT	TCGA-BH-A0BW	TCGA-BH-A0BZ	TCGA-BH-A0C3	TCGA-BH-A0DD	TCGA-BH-A0DG	TCGA-BH-A0DL	TCGA-BH-A0DO	TCGA-BH-A0DT	TCGA-BH-A0DV	TCGA-BH-A0H5	TCGA-BH-A0HA	TCGA-BH-A18J	TCGA-BH-A18K	TCGA-BH-A18L	TCGA-BH-A18M	TCGA-BH-A18N	TCGA-BH-A18P	TCGA-BH-A18Q	TCGA-BH-A18R	TCGA-BH-A18S	TCGA-BH-A18U	TCGA-BH-A1EN	TCGA-BH-A1EO	TCGA-BH-A1ET	TCGA-BH-A1EU	TCGA-BH-A1EV	TCGA-BH-A1EW	TCGA-BH-A1F0	TCGA-BH-A1F2	TCGA-BH-A1F8	TCGA-BH-A1FC	TCGA-BH-A1FE	TCGA-BH-A1FG	TCGA-BH-A1FH	TCGA-BH-A1FJ	TCGA-BH-A1FM	TCGA-BH-A1FN	TCGA-BH-A1FU	TCGA-BH-A203	TCGA-BH-A204	TCGA-BH-A208	TCGA-BH-A209	TCGA-E2-A153	TCGA-E2-A158	TCGA-E2-A15I	TCGA-E2-A15M	TCGA-E2-A1IG	TCGA-E2-A1L7	TCGA-E2-A1LB	TCGA-E2-A1LS	TCGA-E9-A1N4	TCGA-E9-A1N5	TCGA-E9-A1N9	TCGA-E9-A1NA	TCGA-E9-A1NF	TCGA-E9-A1NG	TCGA-E9-A1R7	TCGA-E9-A1RB	TCGA-E9-A1RC	TCGA-E9-A1RD	TCGA-E9-A1RF	TCGA-E9-A1RH	TCGA-E9-A1RI	TCGA-GI-A2C8
hsa-mir-134	8.924902	9.968221	8.643637	9.288359	8.560827	9.763200	7.856654	9.348619	9.106689	8.887971	9.366034	8.034531	8.973475	7.729629	8.657865	8.995486	9.967593	8.725481	9.129211	8.940946	8.657798	6.284166	9.304257	8.684763	8.952981	7.262126	8.843133	6.976376	8.110078	7.923363	9.076224	9.137779	9.931144	9.094677	8.734832	9.617892	9.975970	9.618754	7.821796	9.610994	7.821276	9.795974	7.882437	8.869064	8.557388	9.127821	7.937610	8.337128	9.755438	8.689374	9.542636	5.999507	8.283560	8.429625	9.319802	8.983453	8.826878	7.487255	7.500052	8.018752	8.750447	8.924176	9.307733	8.922785	8.771934	8.215020	10.257418	7.995100	9.786958	9.797998	9.789714	8.477663
hsa-mir-135a-1	-0.002875	NaN	-0.556035	-0.493000	0.380918	-1.404218	2.229380	-0.219337	0.688837	0.596801	-0.018751	4.957989	0.058343	NaN	1.461766	3.878336	-1.215422	3.734711	1.347414	NaN	0.702439	0.792312	1.337142	5.681903	-0.914298	NaN	0.487783	-1.881603	-0.277940	2.187300	NaN	NaN	-1.296470	1.452264	NaN	NaN	-0.046398	NaN	NaN	-0.047218	-0.833362	0.963536	0.345865	NaN	-2.566733	-0.081145	-1.136531	-2.562985	-4.436932	-0.511933	1.232781	NaN	1.932791	-2.178633	2.351135	1.832013	3.505809	3.245564	NaN	2.107496	-1.249551	NaN	-1.865942	-2.271663	NaN	NaN	-1.318437	-1.939327	NaN	NaN	2.854254	NaN
hsa-mir-135a-2	NaN	NaN	-1.778427	NaN	NaN	NaN	-0.577974	-1.219337	NaN	NaN	NaN	2.479942	NaN	NaN	NaN	0.342283	NaN	0.927356	-1.559477	NaN	-1.619488	-1.207688	-2.363301	2.952551	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.296470	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.403076	NaN	NaN	NaN	NaN	NaN	NaN	-1.767649	NaN	0.158490	NaN	0.113491	0.774259	NaN	-1.351936	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.467673	NaN
hsa-mir-135b	1.923124	-0.005397	1.806535	2.876233	0.380918	2.502673	2.006988	2.240094	9.110901	1.918729	-0.018751	0.672586	0.643305	6.192876	2.394652	2.190280	-0.215422	1.289926	2.025486	0.926925	0.702439	-1.207688	1.221664	1.704623	2.670664	4.554767	1.072744	NaN	0.722060	9.228411	-1.887756	1.587582	1.288491	0.130337	4.483700	6.554166	NaN	4.562637	6.104868	2.760137	0.166640	1.243643	4.153221	1.790468	1.603192	2.726210	1.033394	NaN	4.001860	2.295422	2.107250	3.816285	1.691783	-0.593668	1.994991	5.722785	NaN	3.724218	-0.533372	-0.351936	3.750447	-1.199945	0.455984	1.937790	1.499137	0.580209	1.266526	NaN	1.996120	-0.162728	1.339681	-1.120699
hsa-mir-136	5.134628	4.885374	3.931230	6.401817	5.365811	5.862568	4.280007	5.522130	5.831794	4.120362	5.839231	5.359087	5.702198	3.950019	5.306115	5.902998	5.428434	5.806502	5.468429	5.481514	5.457326	4.218577	5.931323	4.854370	5.593496	4.642230	4.735710	3.951285	5.079612	4.419960	4.478566	4.480667	4.873454	4.830776	4.600739	5.921898	7.008885	7.381834	3.661925	5.707670	4.414567	6.300839	4.461343	6.238929	5.709392	6.132202	4.371264	4.794568	6.031692	5.225032	5.987668	2.931762	4.589903	5.313223	6.275947	6.041467	5.652650	4.464574	2.990191	4.402952	5.436948	5.706945	6.058868	5.244036	5.657567	3.828137	6.135520	4.026457	5.654332	6.360834	6.339681	3.894251
hsa-mir-137	NaN	-0.175322	NaN	NaN	NaN	-1.404218	NaN	NaN	2.804314	NaN	NaN	NaN	NaN	1.365056	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.363297	NaN	0.085702	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.130337	NaN	-0.721958	-0.046398	NaN	NaN	NaN	-0.833362	NaN	NaN	-0.794495	NaN	-2.403076	-2.136531	-1.562985	-2.851969	-2.096894	NaN	NaN	NaN	NaN	-2.648869	1.568979	-1.886508	NaN	NaN	NaN	NaN	NaN	NaN	-0.949737	NaN	-1.419789	-2.903403	NaN	-1.003880	NaN	NaN	-3.705665
hsa-mir-138-1	-2.324802	NaN	-3.363390	-1.077964	-2.204047	NaN	-1.162938	NaN	-0.896125	NaN	-1.018749	NaN	-1.941659	1.043128	0.587297	-0.394682	NaN	-1.879998	NaN	NaN	NaN	NaN	-0.363299	-1.295376	NaN	NaN	NaN	NaN	NaN	NaN	-1.887756	-1.219774	-0.296472	NaN	-0.666047	-0.721958	NaN	NaN	3.909852	-0.632179	NaN	NaN	NaN	NaN	-1.566733	-0.818111	-0.551568	NaN	-2.115004	-0.511933	NaN	NaN	-0.767649	-2.178633	NaN	0.832013	NaN	NaN	NaN	NaN	0.750447	NaN	-1.865942	NaN	-2.308216	NaN	NaN	NaN	-2.325807	-1.162728	-1.467673	-3.705665
hsa-mir-138-2	-2.324802	NaN	-1.041462	-1.077964	-0.619082	0.595781	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.850483	NaN	NaN	NaN	-0.879998	-2.559477	NaN	NaN	-1.207688	-1.363297	NaN	NaN	1.139729	NaN	NaN	-0.277940	NaN	NaN	-0.219772	-0.296472	-0.869665	NaN	0.278042	NaN	0.447160	3.568815	-1.632182	NaN	-2.843816	NaN	NaN	NaN	-0.818111	NaN	NaN	-2.115004	0.903104	NaN	NaN	-0.767649	-2.178633	-2.648869	-0.752950	NaN	NaN	NaN	NaN	-1.249551	-0.199946	NaN	-2.271663	NaN	NaN	NaN	-2.939327	NaN	NaN	-1.467673	NaN
hsa-mir-139	5.443380	3.707321	6.747745	5.949943	5.439811	7.214167	6.250691	4.395373	4.563306	8.766725	8.036532	4.801870	6.145805	4.172412	5.386039	6.118387	7.227521	6.038864	4.789251	4.971320	5.148695	7.006632	6.411489	5.405063	5.255627	5.642230	6.430297	5.561339	4.476948	5.909766	4.360172	5.662870	7.336524	5.130336	6.577127	7.733369	7.008885	5.476907	4.416812	6.082065	5.336565	6.026545	5.618884	4.414959	3.956829	5.602551	5.101874	7.431369	3.469959	5.510434	5.090762	3.553251	4.960272	7.050188	4.119319	4.532453	4.303316	5.958683	5.124841	4.348504	5.739132	4.658035	4.806481	4.456257	6.645979	3.667672	4.205125	3.704529	4.251621	4.768009	4.287214	5.649689
hsa-mir-140	7.941983	8.523817	10.360804	9.046159	8.591995	9.804016	8.852478	7.920214	10.883183	10.637775	9.694636	8.505477	9.034906	8.760805	9.247887	9.377907	9.460535	9.994982	8.666333	9.186669	8.835838	9.059099	9.702118	9.264000	8.798229	9.355667	9.419997	8.936178	8.763720	8.423792	8.453207	8.658278	9.732125	8.591816	10.016509	10.131352	9.815465	8.982435	8.938049	9.551455	9.008990	9.211802	8.623541	8.208321	7.989773	9.562350	8.918751	8.731636	8.493066	9.481477	9.670880	9.838653	8.385903	9.898519	8.666285	8.394256	8.819987	8.991666	8.581673	8.135905	9.025408	8.198798	8.828414	9.062051	8.976607	8.695253	8.072449	8.271952	8.686118	8.647843	8.797941	9.513052
hsa-mir-141	11.344303	10.482666	10.589897	8.943017	10.524301	9.881184	10.880945	10.398130	10.685545	8.400931	10.359545	10.586224	10.410662	12.677599	10.626902	10.272133	8.659559	9.941775	11.329457	10.161743	11.055144	11.805461	10.025257	10.804957	11.024914	11.466908	10.871487	11.112926	10.314518	11.678752	9.237012	10.683356	10.477492	11.813770	10.336768	9.917383	10.174585	10.879354	12.120075	10.389841	10.107687	8.835661	10.365920	10.852515	10.712297	9.555117	10.848421	11.102907	10.172766	10.557292	9.665323	11.926551	11.113083	9.717702	10.115799	11.230045	11.455010	11.983490	10.362204	10.157840	11.628881	11.163915	10.573367	9.494865	10.887001	11.136955	11.160923	9.599831	10.800413	10.043676	10.350509	10.263814
hsa-mir-142	10.182991	9.625780	11.519300	11.329836	11.169500	13.794073	10.197361	11.385911	13.019753	8.319608	11.552291	11.432683	11.415619	13.211017	10.168812	11.932215	10.289893	14.626603	11.426987	9.876752	10.632584	11.320034	10.589443	10.357020	11.426108	12.076613	11.917450	10.389858	11.703628	10.327363	9.403990	10.425435	11.767261	12.369189	11.200652	13.226683	10.601960	11.970395	13.682731	12.678575	9.634245	8.868278	9.424461	10.224402	10.267738	12.440161	10.377197	10.500242	9.837519	14.293374	10.462401	10.451701	11.649149	13.160454	10.869419	13.183413	10.898535	9.898380	9.761824	10.715499	12.490544	11.011639	10.772718	11.078240	11.684013	9.441296	9.275577	8.019950	12.365200	10.274504	10.932939	8.606937
hsa-mir-143	15.715325	15.055088	16.274934	15.539849	15.214631	15.044285	15.945368	15.522143	14.196631	17.254907	16.131037	14.399736	15.807321	15.632809	15.752459	15.766600	16.872010	15.534315	16.193397	15.635336	15.266874	15.587655	16.465495	15.738240	15.195614	15.260966	15.240894	14.222072	15.627236	15.566123	16.721280	16.198063	16.869358	16.309497	16.755151	16.859794	16.348258	15.093494	15.346893	16.736070	14.986045	15.761852	14.915108	15.402050	15.987414	16.344605	16.386916	15.360268	15.903861	14.684336	15.274910	14.853260	16.062613	15.943616	15.884522	14.964353	14.950417	14.132423	15.386656	14.837851	15.179805	14.709948	15.034133	15.632503	15.658834	16.356244	14.744137	15.458347	15.474400	14.963875	15.954949	16.214800
hsa-mir-144	3.067513	2.974425	4.475813	4.780018	5.635159	5.584467	3.924526	3.365625	2.911229	6.358352	7.156175	2.579478	4.415894	3.130591	4.646191	5.042723	7.069980	4.228526	4.406307	1.511888	5.009867	6.820219	5.191291	4.658819	3.670664	3.014199	4.809710	3.846316	3.809523	2.672727	3.812684	3.950152	8.117156	2.715299	4.948663	7.166785	6.404814	3.447160	6.001775	4.497103	4.626071	3.086918	4.848366	4.334789	6.340158	4.023191	4.072922	5.670635	6.076796	5.346047	3.505799	2.038678	3.554279	4.832597	5.422597	5.475870	4.652650	4.741092	7.005788	6.572877	4.681185	4.929337	3.455984	3.682533	6.013711	3.902137	3.696514	2.148135	4.281523	5.509697	6.197662	4.716403
hsa-mir-145	10.894818	10.747355	10.130965	10.010825	9.749424	11.275042	11.812553	9.776430	8.288749	12.951876	11.476855	8.671177	10.057285	10.130591	10.525407	10.925177	11.820236	9.863994	10.341013	11.342667	10.961946	10.312931	11.010111	10.842255	9.638371	10.875568	10.802365	9.534137	9.748584	10.781251	9.836118	10.606776	11.165008	11.763331	10.831306	12.056941	11.268186	9.766832	10.126471	10.746656	9.193163	10.224959	9.045149	10.466425	8.966597	11.173883	8.869795	11.153835	10.966413	9.723682	10.909032	9.559998	10.247766	10.206963	10.528399	10.801160	10.058203	10.689323	7.982329	9.875079	10.910003	9.335330	9.930095	11.509850	11.065735	9.108663	10.496413	8.003920	11.613955	9.858252	10.712546	9.270365
hsa-mir-1468	1.482551	0.994603	2.786357	2.314355	0.117884	2.765707	1.422026	-1.219337	2.804314	3.454781	2.788605	1.842512	2.517774	NaN	2.172260	1.720795	1.784578	2.763857	1.347414	-0.073075	3.080950	-0.207688	2.221664	2.405063	1.670665	2.554767	2.072745	1.118396	1.307023	1.187300	1.756100	1.587582	1.703529	1.937691	1.918916	4.085397	NaN	1.669552	2.469280	3.615747	2.166640	2.243643	-1.239096	1.205506	2.387463	2.844854	6.281322	5.144375	1.563068	0.225032	0.969746	5.253691	1.691783	1.280801	2.743452	2.947491	1.572923	5.423351	2.373520	0.233028	2.557802	1.800055	3.178450	1.586318	2.939710	3.438190	1.184064	3.105067	3.977973	2.924735	0.532326	1.909048
hsa-mir-1469	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-146a	6.194832	4.953961	8.521162	6.009500	6.534047	8.691179	6.395484	7.107092	8.513265	6.135959	6.998058	6.609225	6.730768	9.414905	8.448384	6.991898	7.051365	9.123519	7.617943	6.747105	5.823454	6.752315	5.745226	6.398110	6.265611	7.844786	7.382600	6.084180	7.548609	5.931461	6.194393	5.888752	7.567715	6.905123	7.584251	9.643271	5.123528	6.100602	10.956546	8.546485	6.243455	4.422967	5.488824	5.527434	4.681195	7.194979	6.581145	5.164936	4.689773	7.957030	6.313154	5.606362	7.209631	8.467028	5.379041	7.801640	6.914391	7.515726	6.036485	6.895992	7.339162	6.267660	5.665437	6.986902	6.694597	5.545994	3.681563	4.544488	7.079334	5.631688	6.396512	5.996510
hsa-mir-146b	7.258279	6.918756	9.313889	8.570395	9.288810	9.904690	8.181359	8.895707	9.903156	8.260359	9.392761	8.407296	8.650799	10.130591	9.012163	9.647889	8.780345	9.861468	8.352664	8.511888	8.966412	9.076558	9.296698	7.841614	8.935889	9.887922	9.650174	8.022277	9.896986	8.766238	8.212249	7.901761	9.307155	8.016033	9.682128	10.093425	9.509150	9.328784	9.552189	9.895297	9.446250	9.741143	8.091820	9.770608	10.078025	9.849592	9.778975	7.149543	7.642886	9.631450	8.869405	10.391825	8.310502	10.041446	7.498340	9.283225	7.017373	6.643502	8.026962	8.381080	9.065597	8.092376	9.052174	9.119580	8.851654	9.152909	8.209040	7.314520	8.434912	9.603801	8.864363	8.369483
hsa-mir-147	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-1470	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-1471	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-147b	-1.324806	1.525118	2.613890	0.922037	0.965880	0.180745	-0.162937	0.365625	3.191337	NaN	0.981250	0.994515	0.643305	4.087523	1.909225	0.342283	0.369540	1.441929	1.610448	NaN	0.380510	1.114240	-0.041370	2.026551	-0.914298	-0.445232	2.072745	0.440323	2.043989	NaN	-0.887756	1.102156	0.288491	2.830776	1.333953	1.278042	NaN	-0.137802	0.661925	0.689748	2.166640	NaN	1.345866	0.205506	0.433267	-2.403076	-0.136531	1.021978	-1.629577	1.488067	0.232781	NaN	-0.182686	1.521810	-0.648865	-0.752950	NaN	NaN	2.273984	0.233028	-1.249551	1.607409	-1.865942	1.120654	2.549764	0.165172	-1.903398	0.761112	0.996120	1.644626	1.702251	-0.535737
hsa-mir-148a	17.908858	15.115259	14.659833	16.137452	14.431645	16.948476	17.189255	16.974448	17.073648	14.825976	15.235245	15.014279	14.379531	16.162313	16.186818	15.986331	15.609897	16.662043	15.899058	15.524425	15.236048	13.587185	15.108195	15.361397	15.306042	16.996042	15.464100	16.523466	15.883192	17.577868	13.842343	16.975104	15.139459	16.554962	13.952195	16.656515	15.022066	15.937060	17.773988	15.023169	14.258860	15.321942	16.503417	15.188589	15.358387	15.828879	14.801716	13.943602	16.686508	17.220126	15.098627	16.204415	16.889349	15.118797	13.501001	16.348329	17.805991	17.559464	15.783193	14.342858	15.953355	16.156025	16.714730	15.351114	16.654351	14.245351	16.073696	14.671769	15.168028	16.426660	15.379347	14.305363
hsa-mir-148b	9.604824	8.345788	8.554355	8.887821	8.028376	9.210492	8.876668	9.485431	9.698198	7.781676	8.913465	8.861176	8.974222	8.335450	8.152082	9.137348	8.168282	9.175283	9.941365	8.061352	9.007132	10.346422	8.386571	9.043360	9.584551	9.533477	9.083972	9.368694	9.570683	10.200762	8.000226	10.009046	9.873453	10.119021	8.993057	9.402163	8.606448	9.184126	10.680820	9.225801	8.477252	7.901015	8.944539	8.545356	8.429034	8.850183	6.805983	8.882031	8.397737	9.022045	8.565190	9.648120	9.329066	8.703249	8.627259	10.054406	9.683347	8.756215	8.812034	8.426142	8.342904	9.417522	8.831892	8.803815	8.905494	7.825762	9.143384	8.308600	8.449803	8.877561	9.339681	7.904440
hsa-mir-149	8.578325	9.249369	8.905152	5.858675	6.170995	9.262893	9.160118	9.525497	5.974239	7.170448	4.839231	9.318245	7.272661	6.817916	6.432787	7.059274	6.526045	5.537854	7.947327	8.842805	8.628438	5.251744	4.294913	6.311953	6.700412	4.642230	8.983637	6.184484	5.788150	4.698262	6.060611	6.613117	5.375954	9.631178	7.408094	5.032930	8.354482	6.701401	6.661925	7.283699	7.777664	4.828606	6.375613	5.597823	8.821284	5.338394	3.072922	9.302749	4.414817	8.509509	7.323775	4.318786	5.052530	5.787154	7.155266	7.147918	2.971472	5.581614	-0.533372	6.822990	6.531807	4.259486	5.960604	7.349472	8.540405	4.252635	9.664082	2.868027	9.852701	6.017181	6.063708	5.164702
hsa-mir-150	6.028343	7.152231	12.779415	8.665189	9.307214	12.670843	7.722759	9.489747	10.487038	9.744641	10.842724	9.203968	10.221992	10.650921	8.188449	10.237101	9.342999	13.107754	9.727370	6.772416	8.418057	8.606094	9.348369	6.749017	9.296373	9.592314	10.316712	7.189858	8.513223	7.909766	7.645574	8.359543	11.259076	6.730249	11.141308	11.980215	7.633083	9.033374	10.591183	11.510405	7.717386	7.734553	6.732447	4.905946	6.853227	11.141167	10.463614	6.653762	7.226181	12.826431	6.960701	8.433447	10.306827	11.650696	8.419913	11.656972	7.270838	8.282053	10.253307	9.206485	11.404188	7.196659	7.108470	7.179547	9.924503	8.254402	5.377372	6.594002	10.564647	4.966555	8.382513	6.972938
hsa-mir-151	10.651581	11.953921	11.724984	10.555487	10.600893	10.796067	10.691347	10.733768	12.550570	10.922949	10.783362	11.862566	10.821347	10.920796	10.487409	10.969269	11.044909	10.876349	11.183885	10.311709	10.726747	12.808076	11.286856	11.844654	11.645796	11.844786	11.380704	10.098535	11.408999	10.808985	12.263855	11.055188	11.249217	11.444636	11.677833	11.256037	11.681736	10.783667	11.797313	11.380270	11.998145	10.466225	11.568661	11.553957	11.460136	10.955715	10.411327	11.800740	10.169473	10.844518	10.969746	12.421302	10.544951	11.155364	10.341948	11.721010	10.057471	10.278446	10.721362	10.521893	11.685797	10.094675	10.657128	10.349701	11.095194	11.911546	11.445536	10.423575	10.009862	11.147032	10.854818	10.913239
hsa-mir-152	7.982397	8.495334	8.224856	9.537207	7.632005	8.478425	7.628226	8.196405	8.500479	8.298973	8.752739	7.884475	8.489840	8.562765	7.863422	8.031582	9.250144	7.816969	8.472569	9.181954	8.503338	7.478813	8.665989	8.405063	7.902685	6.652799	7.510150	8.666254	8.351417	8.022719	8.481296	8.973753	8.377721	9.138765	7.920793	8.547169	9.575654	8.995340	7.933388	8.429866	7.550344	8.234332	7.658749	9.078950	8.489227	8.566313	7.598179	7.892343	8.729702	7.573760	9.417656	8.523644	7.485017	8.249730	8.868804	7.639368	8.472142	7.532785	6.585570	7.926514	7.772815	9.111803	9.173660	9.333121	8.066822	7.384340	8.564206	7.456207	8.637088	9.321088	9.296368	8.473314
hsa-mir-153-1	2.198758	-1.175322	-2.363390	0.243965	-0.619082	0.595781	1.537503	NaN	NaN	-0.403200	0.981250	-1.327414	1.228267	NaN	0.587297	1.605317	0.369540	0.120002	1.247878	-0.073075	4.904072	2.251744	-0.041370	-0.295378	0.670665	0.554767	NaN	1.288320	NaN	5.698262	0.434172	1.365190	1.025457	2.715299	1.793384	2.599970	-1.046397	2.032122	-0.338075	1.367820	1.973994	1.063071	-1.239096	0.205506	-2.566733	1.503817	NaN	4.785744	0.469959	0.710459	NaN	NaN	6.513122	2.628725	3.951048	1.247051	1.813931	1.562754	-0.533372	NaN	0.335410	-1.199945	1.941411	-0.949737	0.861708	NaN	-0.581471	NaN	-0.155883	-0.162728	0.117288	-1.383733
hsa-mir-153-2	4.951320	3.890767	2.806535	3.780018	3.410665	5.862568	4.391652	3.909946	4.658463	2.596800	5.130997	2.760050	6.197894	4.043129	4.461766	4.890719	4.210843	6.147907	5.055233	3.833816	8.065259	6.450524	4.444057	4.562604	4.443254	3.362122	2.809710	6.273213	2.722060	8.794630	3.555188	5.206492	5.095846	3.885224	4.760218	5.407325	2.538565	6.879006	4.362364	5.149179	3.867079	3.285464	4.930828	3.375431	3.808307	6.218979	0.185397	9.076356	4.433433	4.925472	2.817743	2.553251	9.614435	6.781372	9.870034	7.218595	6.356665	5.907284	1.273984	2.895992	4.959901	3.385017	6.263339	4.129216	5.142994	0.902138	4.039115	-0.354365	4.839099	2.007197	5.521011	2.248534
hsa-mir-1537	NaN	NaN	NaN	-2.077961	NaN	0.180745	NaN	NaN	NaN	NaN	-1.018749	0.257549	-1.941659	0.628091	NaN	-1.979646	-1.215422	-0.295036	-2.559477	NaN	NaN	-0.207688	-1.363297	-0.295378	NaN	-0.445232	NaN	NaN	NaN	NaN	-2.887751	NaN	NaN	NaN	-1.666045	0.278042	NaN	NaN	-0.338075	NaN	-0.833362	-1.843821	NaN	NaN	-0.981770	-2.403076	-0.136531	-0.562985	-2.115004	-0.511933	NaN	-0.768678	NaN	-0.593668	-2.648869	1.247051	-0.886508	-0.685174	NaN	-1.351936	-0.249553	NaN	-1.865942	-1.271663	NaN	NaN	-2.903403	NaN	-1.740847	NaN	NaN	NaN
hsa-mir-1538	-2.324802	-1.175322	-1.778427	NaN	-2.204047	NaN	NaN	NaN	0.688837	NaN	-1.018749	-0.327414	-0.356696	-0.956871	NaN	NaN	-1.215422	-0.295036	NaN	NaN	NaN	NaN	NaN	NaN	-0.914298	NaN	-0.512217	NaN	-0.277940	-1.134629	NaN	NaN	-1.296470	NaN	NaN	NaN	-1.046397	0.447160	-0.338075	NaN	NaN	-2.843816	-1.239096	-0.794495	-0.566733	-0.403072	-2.136531	NaN	-2.851969	-2.096894	-1.352183	NaN	NaN	-1.178629	NaN	NaN	-1.886508	-0.685174	NaN	-1.351936	-1.249551	NaN	-0.865945	-0.949737	-1.308219	-0.419791	-0.903398	-2.939327	-1.325807	-1.162728	-0.467673	-1.705665
hsa-mir-1539	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.881603	-0.277940	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.632182	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.752950	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.308216	NaN	-2.903403	NaN	NaN	NaN	NaN	NaN
hsa-mir-154	3.582087	2.682659	2.251319	2.729392	2.702846	3.683245	2.966346	3.102591	2.425802	3.120362	3.788605	1.842512	2.916323	2.043129	2.809690	3.268282	4.142130	2.579433	3.247878	4.014389	3.424905	1.962238	3.062967	2.289586	3.085702	3.139729	3.575245	0.703358	2.307023	2.187300	1.970225	2.102156	3.403968	3.522654	3.288149	4.136023	4.123528	4.071651	1.661925	3.322016	2.166640	3.615612	1.345866	3.453433	3.161188	3.641321	0.670824	2.343906	3.612917	2.295422	3.232781	0.231323	2.139242	2.821370	2.874697	2.247051	3.505809	1.562754	0.051592	3.107496	3.209879	2.259486	3.419458	2.836861	2.691782	2.039641	3.073881	0.382601	3.100457	3.360834	3.439217	2.022258
hsa-mir-155	6.937291	7.177825	10.403242	7.740619	8.725213	10.034054	7.304669	9.127177	10.018259	6.509690	8.498919	8.314639	8.011084	10.239116	7.407476	8.311525	7.776100	10.437131	9.085731	7.489168	8.067011	8.056755	7.675621	11.363504	7.974445	9.050622	8.601524	7.298304	9.535842	7.465284	7.990295	8.270075	9.502000	8.380635	8.960575	10.887683	7.396546	8.313409	12.054242	10.337566	8.135306	6.635961	6.749588	7.019287	8.334134	8.851955	9.036521	7.196904	7.507780	11.136274	7.817743	7.849708	8.564388	9.503926	6.920991	9.351650	8.072044	6.808682	7.623976	8.519970	8.815190	7.957401	7.808248	8.448581	7.885308	7.782333	6.751237	7.509821	9.237389	8.736629	8.145195	7.666659
