mirID	TCGA-A7-A13G	TCGA-AC-A23H	TCGA-AC-A2FB	TCGA-BH-A0AZ	TCGA-BH-A0B5	TCGA-BH-A0B7	TCGA-BH-A0BS	TCGA-BH-A0BT	TCGA-BH-A0BW	TCGA-BH-A0BZ	TCGA-BH-A0C3	TCGA-BH-A0DD	TCGA-BH-A0DG	TCGA-BH-A0DL	TCGA-BH-A0DO	TCGA-BH-A0DT	TCGA-BH-A0DV	TCGA-BH-A0H5	TCGA-BH-A0HA	TCGA-BH-A18J	TCGA-BH-A18K	TCGA-BH-A18L	TCGA-BH-A18M	TCGA-BH-A18N	TCGA-BH-A18P	TCGA-BH-A18Q	TCGA-BH-A18R	TCGA-BH-A18S	TCGA-BH-A18U	TCGA-BH-A1EN	TCGA-BH-A1EO	TCGA-BH-A1ET	TCGA-BH-A1EU	TCGA-BH-A1EV	TCGA-BH-A1EW	TCGA-BH-A1F0	TCGA-BH-A1F2	TCGA-BH-A1F8	TCGA-BH-A1FC	TCGA-BH-A1FE	TCGA-BH-A1FG	TCGA-BH-A1FH	TCGA-BH-A1FJ	TCGA-BH-A1FM	TCGA-BH-A1FN	TCGA-BH-A1FU	TCGA-BH-A203	TCGA-BH-A204	TCGA-BH-A208	TCGA-BH-A209	TCGA-E2-A153	TCGA-E2-A158	TCGA-E2-A15I	TCGA-E2-A15M	TCGA-E2-A1IG	TCGA-E2-A1L7	TCGA-E2-A1LB	TCGA-E2-A1LS	TCGA-E9-A1N4	TCGA-E9-A1N5	TCGA-E9-A1N9	TCGA-E9-A1NA	TCGA-E9-A1NF	TCGA-E9-A1NG	TCGA-E9-A1R7	TCGA-E9-A1RB	TCGA-E9-A1RC	TCGA-E9-A1RD	TCGA-E9-A1RF	TCGA-E9-A1RH	TCGA-E9-A1RI	TCGA-GI-A2C8
hsa-mir-3913-2	NaN	NaN	-3.696508	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.208454	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3914-1	NaN	NaN	-3.696508	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.374726	NaN	-2.426486	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.891533	NaN	NaN	NaN	NaN	NaN	NaN	-2.439504	NaN	NaN	NaN	-0.768993	-2.921849	-1.499830	NaN	-2.897361	NaN	NaN	NaN	NaN	NaN
hsa-mir-3914-2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3915	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.289249	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.940900	NaN	NaN	NaN	NaN	-2.747856	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.139566
hsa-mir-3916	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3917	-0.363687	-1.941365	-1.696517	0.936531	NaN	0.602221	0.908173	-2.174524	0.139892	NaN	NaN	NaN	-1.289249	-1.340324	NaN	-2.033221	1.334497	0.425642	-0.031940	-0.167181	0.108721	-0.811683	-2.034923	0.440212	-0.371771	-1.332847	NaN	-0.416027	0.244567	NaN	NaN	1.720112	NaN	-0.789763	0.664522	-1.426486	-0.694828	NaN	-0.865937	0.638545	-0.573018	-1.266295	0.025416	-0.685693	NaN	-0.403208	-1.475439	-0.970023	0.493641	-2.591901	-0.542225	-1.891530	NaN	-2.327631	-0.792717	1.692333	-0.721382	NaN	-0.117576	2.025140	0.330780	NaN	0.453400	1.165617	-1.499830	-0.342545	-1.312398	-0.868558	-1.853835	NaN	NaN	0.182364
hsa-mir-3918	NaN	-2.941365	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.371773	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.974586	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3919	NaN	-1.941365	-3.696508	-2.063469	NaN	NaN	NaN	NaN	NaN	-1.716372	NaN	NaN	-1.289249	NaN	NaN	NaN	NaN	-1.159322	NaN	0.832818	NaN	NaN	NaN	NaN	NaN	-2.332847	-1.248300	NaN	0.829529	-0.829644	NaN	NaN	-2.208454	NaN	-1.142834	NaN	NaN	NaN	NaN	NaN	-2.157979	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.940900	NaN	NaN	-0.767099	-0.721382	NaN	NaN	NaN	NaN	NaN	NaN	-1.921844	NaN	-3.664471	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3920	NaN	-1.941365	-3.696508	NaN	-1.936685	-1.719709	-0.899181	NaN	-1.445071	-1.716372	-1.841823	NaN	NaN	NaN	-1.523210	-2.033221	NaN	NaN	NaN	NaN	NaN	-1.811685	-1.034920	NaN	NaN	NaN	NaN	-1.416027	NaN	NaN	-2.064386	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.168810	-2.157979	NaN	-0.974586	NaN	NaN	NaN	NaN	NaN	-2.380829	-2.591901	NaN	NaN	0.381031	NaN	-1.792717	NaN	-0.721382	NaN	NaN	NaN	NaN	-1.631963	NaN	-2.921849	NaN	-2.079509	0.272563	-1.868558	NaN	NaN	NaN	NaN
hsa-mir-3921	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.139563
hsa-mir-3922	-0.363687	-0.619435	-2.696517	-1.063469	-0.351722	-1.719709	-1.899184	NaN	-0.445071	NaN	-1.841823	NaN	-1.289249	-1.340324	NaN	-1.033224	NaN	NaN	NaN	NaN	-0.891279	NaN	-1.034920	NaN	-1.371773	-2.332847	-1.248300	-0.416027	NaN	-0.829644	-0.064383	NaN	NaN	NaN	-2.142831	-2.426486	NaN	NaN	-0.280974	-2.168810	-1.157982	-1.266295	-0.974586	NaN	-0.777623	-1.988172	NaN	-1.554985	-2.380829	-3.591893	NaN	-1.891530	-1.940900	-0.742671	-1.792717	0.232901	-0.721382	0.059499	-2.439504	0.440177	-1.254183	NaN	-2.353955	-1.336883	-2.499826	0.859089	-0.312400	NaN	-1.853835	-0.416177	-2.011827	NaN
hsa-mir-3923	NaN	NaN	-3.696508	NaN	-1.936685	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.340324	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.881715	NaN	-1.332847	NaN	NaN	NaN	NaN	-2.064386	-1.601816	NaN	-2.374726	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.266295	NaN	NaN	NaN	NaN	NaN	-0.970023	NaN	-2.006936	NaN	NaN	NaN	NaN	-0.207753	NaN	NaN	-0.425928	NaN	NaN	NaN	-1.631963	-2.353955	-2.921849	NaN	-0.857116	-2.897361	NaN	-0.268874	NaN	NaN	NaN
hsa-mir-3924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3925	NaN	NaN	-3.696508	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.034923	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3926-1	0.636313	2.103031	1.161465	0.258460	1.233240	1.450218	1.801258	1.284906	-1.445071	1.868591	0.480107	1.854277	0.710751	1.659677	1.476788	1.966776	1.597531	1.162608	-0.031940	0.832818	0.693684	-0.226721	1.424512	-1.881715	-1.371773	2.252115	1.073630	-0.416027	-0.755434	1.755318	2.257544	2.098624	1.376507	-0.374726	0.857166	1.380869	2.112528	2.283421	1.134064	1.831189	0.426981	1.318668	1.025416	0.314308	NaN	0.819183	0.846491	3.145454	1.648920	2.136022	0.042738	0.108467	0.866457	1.372806	1.207284	0.232901	NaN	0.059499	2.341855	1.855215	-1.254183	0.952999	2.105476	1.078154	1.200610	1.544981	0.687601	0.453369	1.669725	2.320789	0.795527	NaN
hsa-mir-3926-2	-1.363687	0.058637	-1.696517	-2.063469	-1.936685	-0.134745	-1.899184	-2.174524	NaN	NaN	NaN	-0.145722	-1.289249	-1.340324	-0.523212	-1.033224	0.012569	-0.574358	NaN	-0.167181	-0.891279	-0.811683	-0.449958	-0.296754	NaN	0.474508	NaN	-1.416027	NaN	NaN	-1.064383	-1.601816	0.113472	-0.052798	NaN	-1.426486	NaN	-0.886505	0.134063	-1.168810	-1.157982	0.318667	NaN	0.899270	-0.777623	-1.988172	-1.475439	0.029977	-1.965790	-0.006936	-1.542223	-1.891530	-0.355935	0.257329	0.207284	-0.767099	NaN	-0.162893	-2.439504	NaN	-1.254183	NaN	-0.353955	-2.921849	0.085132	-2.079509	NaN	-1.868558	-0.853837	NaN	NaN	NaN
hsa-mir-3927	NaN	NaN	NaN	-2.063469	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.616906	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3928	1.443669	0.380564	-0.111553	1.258459	2.311242	0.865256	1.100818	-0.174525	1.139892	1.283628	-0.256859	2.439240	-1.289249	-0.018396	0.061751	-1.033224	-0.987431	-0.574358	-0.031940	0.832818	1.916076	-0.226721	-1.034920	-0.881715	0.213190	-1.332847	-0.248298	0.583974	0.829529	0.755318	0.742971	-1.601816	-0.623492	0.210237	-0.142833	-0.104558	-0.694828	0.698459	NaN	0.638545	-2.157979	-1.266295	0.025416	-0.685693	1.222377	0.011829	-0.475437	0.029977	1.391762	0.215456	NaN	0.108467	1.644065	0.479721	-1.792717	0.817864	0.278616	-2.747856	-0.632150	-0.144785	-1.254183	-0.047002	1.967973	0.537585	0.085132	0.583456	0.909993	-0.868558	0.316088	0.320790	0.988172	NaN
hsa-mir-3929	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.475439	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3934	-1.363687	-0.134008	-0.374587	-0.478507	-0.351722	0.280294	0.100818	1.147402	0.876858	-1.716372	-0.256859	0.439240	0.295714	-0.018396	0.061751	-0.448261	-0.987431	-0.574358	-1.616901	-0.167181	0.108721	-0.226721	-2.034923	-1.881715	-1.371773	-1.332847	-1.248300	-1.416027	1.244566	-0.829644	-2.064386	NaN	-0.623492	-0.052798	-0.557871	0.158477	-1.694826	0.113496	-0.280974	-2.168810	0.163947	NaN	0.610378	0.314308	NaN	-0.403208	-1.475439	-2.554985	-0.506359	0.314992	NaN	-0.891533	-1.940900	-0.005706	-0.207753	0.232901	1.600545	-1.747856	0.367850	1.662570	-1.254183	NaN	-0.032027	-0.921847	-0.914866	-0.494548	0.424566	NaN	-1.853835	-2.001137	-2.011827	-0.554602
hsa-mir-3935	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.174524	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3936	NaN	NaN	-3.696508	-2.063469	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.159318	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.332847	NaN	NaN	NaN	-0.829644	-2.064386	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.747856	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.139566
hsa-mir-3937	NaN	NaN	-2.111552	NaN	NaN	NaN	NaN	NaN	NaN	-1.716372	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.353955	NaN	NaN	NaN	NaN	-0.868558	-1.853835	NaN	NaN	-1.139563
hsa-mir-3938	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3939	NaN	NaN	NaN	NaN	NaN	NaN	-1.899184	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.523210	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.988172	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.079509	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3940	0.958242	-1.941365	-2.111552	0.521494	-0.936685	-0.719706	-1.899184	-1.174527	-1.445071	NaN	-0.841821	-1.145723	NaN	NaN	-1.523210	NaN	0.012569	-2.159318	-1.031940	NaN	NaN	-0.811683	-2.034923	-0.296754	-1.371773	-2.332847	NaN	-1.416027	-0.755434	-0.829644	NaN	-0.016854	NaN	-1.374726	0.442129	NaN	-1.694826	0.113496	-0.865937	-1.168810	-0.573018	-1.266295	0.025416	-0.685693	NaN	NaN	-1.475439	-0.970023	-1.380829	-0.421973	-0.542225	-1.891530	0.059102	-2.327631	NaN	-1.767099	0.278616	-2.747856	-1.854544	1.177143	NaN	NaN	-1.353955	NaN	-0.914866	0.979384	0.803078	NaN	-0.531909	NaN	-0.011828	-0.554602
hsa-mir-3941	NaN	NaN	-3.696508	-2.063469	NaN	0.280294	-0.314219	-2.174524	0.139892	NaN	-0.841821	-1.145723	NaN	-0.755361	-0.523212	-1.033224	0.012569	-2.159318	-1.031940	NaN	NaN	-1.811685	-2.034923	-1.881715	-0.371771	-1.332847	-0.248298	NaN	NaN	NaN	NaN	-1.601816	-2.208454	-0.374726	-1.142834	-2.426486	NaN	NaN	-0.280974	-1.168810	NaN	NaN	NaN	NaN	-0.777623	-1.988172	NaN	-1.554985	-2.380829	-3.591893	NaN	NaN	-0.940897	-1.327634	NaN	NaN	0.278616	-1.747856	-2.439504	NaN	NaN	-1.631963	NaN	-2.921849	-2.499826	NaN	-1.897361	-0.868558	-1.853835	NaN	-0.426866	-2.139566
hsa-mir-3942	NaN	NaN	-3.696508	NaN	NaN	NaN	NaN	NaN	-1.445071	NaN	NaN	NaN	NaN	-2.340324	-1.523210	NaN	-0.987431	-1.159322	-2.616906	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.755434	NaN	NaN	NaN	NaN	-2.374726	-2.142831	NaN	-1.694826	NaN	-0.865937	NaN	-2.157979	-1.266295	NaN	NaN	NaN	-1.988172	NaN	NaN	-1.965790	NaN	NaN	NaN	-0.940897	-1.327634	NaN	NaN	NaN	-2.747856	-3.439512	NaN	NaN	NaN	-2.353955	-1.921844	NaN	-1.664471	NaN	NaN	-1.853835	NaN	NaN	NaN
hsa-mir-3943	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.174524	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.811685	-2.034923	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-3944	-1.363687	NaN	-2.696517	NaN	NaN	-1.719709	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.523210	NaN	NaN	-2.159318	NaN	NaN	-0.891279	-0.226721	-2.034923	NaN	NaN	NaN	-1.248300	-1.416027	NaN	0.170356	NaN	NaN	NaN	NaN	NaN	-2.426486	-1.694826	0.113496	NaN	NaN	NaN	-1.266295	-0.974586	NaN	NaN	-1.988172	NaN	NaN	-3.965784	-2.591901	NaN	-0.891533	NaN	-2.327631	-1.792717	-1.767099	NaN	-1.747856	-3.439512	-1.144785	NaN	NaN	-0.768993	-2.921849	NaN	-1.664471	NaN	NaN	NaN	-1.001140	NaN	NaN
hsa-mir-3945	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.145722	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.034923	-0.881715	NaN	NaN	NaN	NaN	NaN	NaN	-2.064386	-1.601816	NaN	NaN	NaN	NaN	NaN	0.113496	NaN	NaN	-2.157979	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.591901	NaN	NaN	NaN	NaN	NaN	-0.767099	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-409	4.308739	5.213455	4.823120	7.519614	4.192598	6.106842	3.715528	4.147402	6.062724	5.260908	4.202573	5.941740	5.265340	5.523863	4.284143	6.319923	4.100031	6.815094	4.416520	4.533258	5.394123	5.853652	5.810570	4.226809	4.300653	4.174947	2.658592	4.416864	5.102547	5.613299	6.830434	4.807575	3.900069	4.636501	4.845851	4.939836	3.890135	5.958986	4.688653	4.701554	3.333871	5.628523	6.123448	5.336675	5.029732	4.894472	3.524563	6.381652	6.565591	5.966522	5.989157	4.152861	4.989840	5.666720	4.962172	5.659166	6.972104	4.046560	4.740404	8.684938	3.955271	4.875831	5.606047	5.839705	5.107500	5.592916	6.099818	4.416843	5.094530	5.010088	3.965452	4.336170
hsa-mir-410	2.806239	3.103031	3.989985	5.034563	1.970205	4.346383	1.801258	3.147402	4.139892	2.868591	3.065070	2.661632	2.798214	4.198836	2.646713	4.376167	2.819923	4.723323	2.906659	2.154746	3.430649	3.317599	3.847723	2.288209	2.328668	2.474507	3.073630	2.583974	2.414491	3.492284	4.690504	3.153072	3.283398	3.834727	3.316598	3.273954	2.627101	3.813936	3.688653	2.738080	3.011943	4.055633	3.025416	1.636235	3.222377	3.626539	2.694488	3.199902	4.452062	3.362298	4.627701	1.808907	1.759542	3.939153	2.599602	2.876758	4.085972	3.033503	2.882423	5.866442	3.067746	2.455500	2.453400	3.400082	2.926435	3.193509	3.406419	3.831881	2.503715	3.356413	2.158097	NaN
hsa-mir-411	2.221276	2.941280	3.880913	5.873169	2.385243	4.211031	3.100818	3.317328	3.255369	3.775481	3.939539	3.761168	3.664947	3.945079	3.284143	4.610632	3.100031	5.332533	4.668499	3.417781	2.916076	2.832173	4.009474	1.118284	2.328668	3.059470	2.999629	2.583974	2.829529	3.077246	5.064899	2.921746	3.346134	3.892060	3.612054	3.999779	3.112528	3.637058	2.992045	3.385778	2.542458	3.318668	3.669272	2.121662	2.029732	3.596791	2.846491	3.730417	5.042638	3.875707	3.884040	2.015358	3.485367	3.579257	3.251678	3.442355	4.366080	2.574072	3.455313	5.583135	2.553173	2.689965	2.775328	2.911044	2.358151	2.890117	3.033376	2.379368	2.846603	3.726782	2.846153	3.383999
hsa-mir-412	0.221276	3.325423	3.084844	1.843422	-0.936685	4.547080	-1.899184	0.147403	4.046783	-0.131410	2.328104	-0.145722	2.518106	4.102620	2.284143	1.774131	1.597531	2.300111	-0.616903	1.417781	2.568153	3.680170	4.472875	-0.296754	2.876156	1.574043	NaN	0.168937	1.244566	1.492284	2.257544	1.205539	2.961470	2.669668	0.442129	3.406404	-0.109865	4.200959	4.040954	2.290621	2.485875	4.225558	2.610378	3.014747	-0.777623	4.011829	-1.475439	3.984173	0.892190	3.931664	1.042738	0.108467	1.229027	0.672367	-1.792717	0.554829	1.600545	1.422069	3.479358	5.762105	2.330780	3.412431	3.400932	3.972972	2.926435	3.368951	4.282547	4.197530	3.412949	3.320789	-1.011829	-2.139566
hsa-mir-421	0.636313	-0.619435	0.473409	1.936531	1.522746	0.602221	1.270743	0.825475	NaN	-0.131410	0.480107	2.024203	0.710751	1.566567	0.798717	0.551738	0.597531	0.162608	0.553022	0.832818	-0.891279	0.773279	0.287008	-0.881715	0.950156	0.474508	0.336664	0.905902	0.244567	-0.829644	1.636056	-0.016854	-2.208454	0.625273	-0.142833	0.743439	-1.694826	0.698459	1.134064	-1.168810	1.163946	-1.266295	0.025416	NaN	-0.777623	NaN	0.846491	1.614939	-0.380827	1.108541	1.265131	1.430396	0.381031	0.672367	-0.792717	-0.182136	-0.721382	0.837106	0.367850	0.855215	-1.254183	-1.631963	0.453400	1.400082	0.085132	1.920490	2.009529	1.301366	0.731126	0.806216	1.895063	-0.139563
hsa-mir-422a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.965784	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.139566
hsa-mir-423	7.364234	6.753865	6.722391	7.794512	6.924401	7.202134	7.691405	6.573667	7.151119	7.263768	6.685656	8.468987	6.659118	6.639816	7.076701	7.129167	7.115856	7.193827	6.958637	7.379713	7.412502	7.179838	6.608936	6.531912	7.359547	7.225573	6.459061	7.142395	7.862952	7.566961	7.253029	6.442578	6.453323	6.820031	6.380729	6.169704	6.882602	7.505813	6.745089	6.926587	7.197369	6.962524	7.351845	7.585770	7.111120	6.562575	6.622595	7.362386	7.037728	6.935579	6.989157	6.403088	7.594378	6.898779	6.691100	7.130747	8.111507	6.737973	6.474880	8.298158	6.514002	6.444852	7.141900	6.999995	7.073817	7.470596	7.537267	5.976931	7.147571	6.944305	7.177997	5.749180
