EntrezID	TCGA-A7-A13G	TCGA-AC-A23H	TCGA-AC-A2FB	TCGA-BH-A0AZ	TCGA-BH-A0B5	TCGA-BH-A0B7	TCGA-BH-A0BS	TCGA-BH-A0BT	TCGA-BH-A0BW	TCGA-BH-A0BZ	TCGA-BH-A0C3	TCGA-BH-A0DD	TCGA-BH-A0DG	TCGA-BH-A0DL	TCGA-BH-A0DO	TCGA-BH-A0DT	TCGA-BH-A0DV	TCGA-BH-A0H5	TCGA-BH-A0HA	TCGA-BH-A18J	TCGA-BH-A18K	TCGA-BH-A18L	TCGA-BH-A18M	TCGA-BH-A18N	TCGA-BH-A18P	TCGA-BH-A18Q	TCGA-BH-A18R	TCGA-BH-A18S	TCGA-BH-A18U	TCGA-BH-A1EN	TCGA-BH-A1EO	TCGA-BH-A1ET	TCGA-BH-A1EU	TCGA-BH-A1EV	TCGA-BH-A1EW	TCGA-BH-A1F0	TCGA-BH-A1F2	TCGA-BH-A1F8	TCGA-BH-A1FC	TCGA-BH-A1FE	TCGA-BH-A1FG	TCGA-BH-A1FH	TCGA-BH-A1FJ	TCGA-BH-A1FM	TCGA-BH-A1FN	TCGA-BH-A1FU	TCGA-BH-A203	TCGA-BH-A204	TCGA-BH-A208	TCGA-BH-A209	TCGA-E2-A153	TCGA-E2-A158	TCGA-E2-A15I	TCGA-E2-A15M	TCGA-E2-A1IG	TCGA-E2-A1L7	TCGA-E2-A1LB	TCGA-E2-A1LS	TCGA-E9-A1N4	TCGA-E9-A1N5	TCGA-E9-A1N9	TCGA-E9-A1NA	TCGA-E9-A1NF	TCGA-E9-A1NG	TCGA-E9-A1R7	TCGA-E9-A1RB	TCGA-E9-A1RC	TCGA-E9-A1RD	TCGA-E9-A1RF	TCGA-E9-A1RH	TCGA-E9-A1RI	TCGA-GI-A2C8
23615	NaN	0.102188	1.266337	-0.129103	NaN	0.787767	0.810566	0.268195	0.371057	NaN	1.501108	NaN	1.209578	0.918692	0.611550	1.353718	0.407407	1.732747	1.282796	-0.166017	0.899717	-0.249822	0.817951	1.725479	0.356031	1.136979	0.664301	-0.075824	1.915942	-0.761213	NaN	1.027649	-0.701342	-1.022683	1.348289	-0.123434	0.211012	1.198431	-0.757062	0.067501	1.329755	0.617016	-1.918115	0.873341	0.205893	1.068671	-1.420048	-1.370340	1.812827	NaN	-0.138600	0.322851	NaN	-1.120922	0.080794	0.288654	1.882447	NaN	0.248656	1.013498	-0.409278	-1.382325	0.460585	-1.161008	NaN	-0.093879	NaN	-0.685710	0.267716	NaN	-1.371833	-0.951485
23629	-0.298140	0.102188	-0.733603	-0.129103	-0.206562	0.372729	-0.511279	-1.316887	1.108023	-0.469729	-1.306145	NaN	NaN	-1.666118	-1.388355	-0.453636	-0.007667	-1.267080	0.282736	NaN	-1.100360	-0.249822	-0.182131	-1.596405	NaN	-0.085435	NaN	-1.075824	NaN	-0.761213	NaN	0.027720	1.620586	-1.022683	-2.236503	NaN	NaN	0.198368	-0.757062	-0.517461	-0.255150	NaN	-0.332971	-1.711701	-0.794107	NaN	-1.420048	-0.370154	-1.646564	NaN	0.446362	-0.677149	1.090244	-1.120922	-0.919206	0.703721	NaN	NaN	0.833578	-0.571536	-0.409278	NaN	-1.124377	-1.161008	NaN	0.643025	NaN	-0.685710	1.267656	NaN	1.628307	-0.951485
23642	9.098533	9.383014	8.621984	9.573687	7.767771	10.137764	9.524818	8.902393	9.705700	8.096298	10.437878	7.668052	9.652529	9.181233	9.516019	9.281907	9.338101	9.981593	10.614972	9.069403	9.580055	8.474765	8.677633	8.757791	8.889968	9.479360	9.480632	9.155346	8.988738	8.603943	7.736124	9.183758	9.632946	9.660010	9.756038	8.596514	8.581689	9.162768	9.291750	10.627449	9.822952	8.581089	9.584331	9.094139	9.799793	9.043110	9.181925	7.926752	10.322771	9.018753	9.217801	8.232723	9.231057	7.761793	8.558609	9.374532	9.928855	7.871682	10.673072	9.811495	9.101756	8.767495	7.657032	8.227097	8.447538	9.111162	7.963387	8.784943	8.460773	8.920370	8.171546	6.967276
23766	0.701948	1.517276	0.588229	1.093357	2.493801	0.372729	0.488618	1.268195	0.371057	0.115166	-1.306145	2.495056	1.724170	0.333653	-0.388544	0.868292	2.107788	1.317709	1.019773	1.418892	-0.100360	1.750263	-1.182131	2.103968	2.578383	1.651545	1.149715	-1.075824	-0.084058	2.408630	1.843743	1.835035	0.883621	-0.022537	0.570754	0.876566	1.380951	-0.801632	0.827900	-1.517461	NaN	0.032101	1.082021	1.288418	0.527871	0.068740	0.164915	1.951774	0.675274	-0.717620	0.861320	0.322851	1.675184	-0.120922	1.402777	1.025596	0.297485	2.152865	1.056029	-0.571536	1.175684	1.425083	2.335112	1.424062	2.016247	1.643071	1.483622	2.314290	1.490057	1.914105	1.628307	-0.951485
245	-1.297963	3.471474	3.436242	6.789800	NaN	5.765023	4.576105	5.477642	4.740285	3.989675	4.941665	NaN	5.060441	4.963053	4.633902	5.175708	5.655292	5.663501	6.370253	4.506354	5.707050	4.209680	4.599306	4.973395	2.858498	5.994948	3.296560	5.509088	4.960331	2.939151	0.258820	4.612636	5.106026	4.281238	4.067131	3.935450	4.514779	3.842285	2.943415	5.006033	2.744807	2.938982	3.914890	4.592176	3.160130	5.511639	4.579922	0.951737	5.307582	3.411630	5.109277	1.644779	1.897589	3.966615	4.290306	5.680968	4.545419	NaN	4.271015	5.598493	4.876149	4.345666	NaN	3.231402	0.694301	2.569078	-1.516223	1.899253	NaN	1.914105	0.628260	-0.951485
245912	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
245935	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
246119	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.116531	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
246122	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
246126	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.611591	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
246181	2.871844	2.324638	3.266307	5.341256	1.378345	3.957664	4.996438	5.683225	3.830489	3.574634	4.248330	1.601982	5.715114	3.793126	4.070965	4.675635	4.729292	5.208498	4.479185	4.506354	3.543545	3.450697	3.905409	4.988503	4.056427	5.260349	4.014784	4.209524	4.201336	2.823668	0.936817	5.027676	3.758101	3.262854	5.845503	3.876556	3.018349	3.898866	4.970895	3.840020	3.066726	2.839456	2.782430	4.536320	3.205940	4.796613	3.624311	2.717298	4.440846	3.926208	4.353203	1.907775	1.897589	3.201085	2.888207	4.431610	4.138790	1.567886	5.003530	4.854833	3.760668	2.425110	2.875662	3.482939	1.694301	2.321149	2.483597	2.773722	1.267656	0.744161	2.213254	1.370332
246182	0.701948	-0.482775	0.588229	0.870976	0.793355	1.957655	1.073615	0.683202	1.108023	-1.469929	0.278698	1.794603	1.724170	2.034145	1.611550	2.005795	1.992333	1.054710	0.282736	0.833902	1.899678	1.335197	1.817951	1.725479	0.771040	1.329640	-0.072634	2.624569	1.500904	1.408658	0.521855	0.027720	0.883621	-0.437526	2.570706	1.751035	1.018349	0.198368	-0.757062	1.482487	0.744764	0.032101	1.082021	1.288418	0.527871	1.390613	1.164915	1.629846	-0.646564	0.867343	1.861360	1.644779	0.675184	0.464145	1.402777	1.703677	0.712552	2.567910	-0.166341	1.013498	2.678207	1.202700	2.335112	1.160985	1.501668	1.780562	0.805540	0.636172	1.004609	-0.255839	0.628260	1.633385
246705	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.022683	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.711701	NaN	NaN	NaN	-1.370340	NaN	NaN	NaN	-0.677149	NaN	NaN	NaN	NaN	NaN	NaN	-0.751465	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.685942	NaN	NaN	-1.371833	NaN
246754	NaN	NaN	-0.148801	NaN	-1.206562	-1.212233	NaN	0.268195	NaN	NaN	NaN	-1.205231	NaN	-1.666118	-1.388355	NaN	NaN	-1.267080	-1.302226	-0.166017	0.899717	NaN	-0.182131	NaN	0.356031	0.329640	-0.657673	NaN	NaN	-0.761213	NaN	-0.387412	NaN	-1.022683	-2.236503	NaN	NaN	1.198431	0.827900	0.482435	NaN	-0.968040	-1.918115	-0.711701	-0.794107	0.068740	-0.420048	0.951737	-0.646564	0.867343	-1.138600	NaN	-0.909689	-1.120922	NaN	NaN	NaN	NaN	-0.166341	-0.571536	NaN	NaN	-1.124377	-1.161008	0.279293	NaN	-1.516223	-0.685710	-1.317247	0.744161	0.628260	NaN
2498	7.956957	8.177277	7.583727	7.067334	7.922640	7.105154	7.202890	7.323469	7.609459	7.885595	7.225120	8.282448	6.987194	7.740965	7.837947	7.081626	7.158908	7.681131	7.279027	7.437554	6.700595	7.447219	7.065871	7.525075	7.776652	7.152980	7.225003	8.259515	7.095845	7.491380	8.781548	7.301471	7.391430	7.407908	7.434010	7.842339	6.907969	7.641371	7.742823	7.713694	8.285898	7.971673	8.083405	6.939446	8.173161	7.349466	7.554336	7.831960	7.384052	7.484475	7.490706	7.702209	7.529019	7.467865	7.706560	7.574054	7.663812	7.453597	7.842968	7.500031	7.621412	8.027139	8.361501	8.382112	8.296092	7.753681	8.190966	8.343571	8.473859	7.975418	8.664475	6.670464
252946	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
252948	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
252949	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
252950	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
252951	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
252952	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
252953	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
252954	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
252955	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.022683	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
253018	3.871854	4.667029	3.658634	4.263252	3.600710	5.342331	3.810577	4.005148	5.458517	3.388231	4.738130	4.004061	4.183590	4.483448	4.311975	4.755806	3.992324	5.090316	4.019755	3.740820	5.089519	4.142569	4.700584	4.334282	3.940956	5.043856	4.070278	4.281676	3.723286	4.096692	3.066124	4.453939	4.758106	2.931645	3.518246	3.649144	4.911442	2.898866	3.412903	4.182915	5.030204	3.617052	4.104362	3.146378	3.563488	4.528127	4.387280	3.674235	4.923240	3.805912	3.905746	3.570754	3.613791	2.464119	4.888207	5.025618	4.941346	3.268345	5.388196	4.676493	5.175708	2.202700	4.045600	3.231402	3.738714	5.007640	3.943040	4.314283	4.682697	4.298783	3.672697	2.855770
253039	9.358353	9.437634	7.871793	9.036681	8.632561	9.730989	9.439929	9.097910	10.209732	7.690115	9.705664	8.868749	10.363680	9.312408	9.405138	9.692919	8.550747	9.841288	8.897499	8.870101	10.026400	8.728962	7.894759	8.218925	9.113102	8.788019	9.429160	8.688997	8.842232	8.918195	8.196585	9.407595	9.358017	8.512730	9.384032	9.629214	8.226416	9.496490	9.689026	9.944975	9.052002	7.523947	7.932183	9.814894	9.200995	9.541386	9.308693	7.641063	10.151046	9.410345	8.596059	7.778157	9.867482	7.406628	7.654498	8.409322	10.333664	8.698472	10.574792	9.824102	9.506624	8.099547	7.526724	9.229249	9.575435	7.928470	7.884486	9.680060	7.932994	9.075114	7.852304	7.544267
253724	4.161364	3.272173	3.551713	4.625826	3.548239	3.875200	3.533040	3.005148	4.245526	3.700173	4.051294	3.495043	3.828500	3.543149	3.611538	4.218773	4.338103	3.054692	3.604724	3.418892	3.757674	3.750253	3.905409	3.761094	3.980482	3.651545	4.070278	4.053407	2.915942	3.664983	3.363101	3.385224	2.999116	4.106734	3.850819	3.291589	2.380923	2.783394	3.886833	4.315363	4.268367	2.732530	3.754417	3.747828	2.790897	3.823586	3.972242	3.330272	3.260282	3.867313	3.320788	2.644756	3.897579	2.966615	3.080845	3.989094	3.519882	3.655363	4.833604	3.129003	3.497638	3.372632	3.123600	3.087005	3.694323	4.076029	3.390503	3.562206	3.267656	3.444641	3.328736	2.218347
253868	1.509290	1.517276	0.266277	-0.714065	0.793355	-1.212233	0.488618	-1.316887	1.593449	1.115233	0.693766	0.379621	NaN	0.333653	-0.388544	-0.453636	-0.592702	NaN	-1.302226	NaN	-0.100360	-0.249822	0.402940	1.403540	-0.229044	-1.670245	-0.657673	-1.075824	0.915942	0.823668	NaN	1.612636	NaN	-1.022683	NaN	1.098958	-0.789112	1.783373	-0.757062	NaN	NaN	-0.968040	1.251931	-0.711701	-0.209061	-0.931260	0.164915	1.214809	-1.646564	1.604261	1.183264	4.644756	0.090176	3.523010	0.665848	1.511063	0.297485	1.152832	0.248656	-0.571536	NaN	0.939678	1.197614	NaN	2.394761	-1.678996	0.068602	-1.685942	-1.317247	-1.255667	0.213254	7.218338
254312	NaN	NaN	-1.733603	NaN	NaN	NaN	NaN	NaN	NaN	-0.469729	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.788863	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.931260	-0.420048	NaN	NaN	-1.717857	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
254559	2.402367	6.245201	6.266314	7.935230	1.378345	6.906683	6.948076	7.387128	5.444303	5.412887	7.351949	3.318172	6.777270	6.700021	7.294530	6.765519	7.201780	6.788046	7.750395	6.484979	6.853891	6.063134	7.333643	5.988505	6.110877	7.998498	7.471643	6.022157	6.677487	6.020075	3.066124	6.458128	6.537077	6.599507	6.586721	6.692472	5.568552	6.555979	6.024337	6.606593	5.733487	6.415798	5.689327	6.718848	5.589638	7.367903	6.504735	3.915234	7.675313	6.416777	6.589269	5.732220	5.090227	5.821664	4.963493	6.485048	7.109133	2.268345	6.561526	6.777296	6.461109	5.865676	2.045583	4.769819	5.716689	6.222007	3.068568	4.581068	1.852638	4.788592	3.672697	-0.951485
255025	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
255031	5.763489	5.761312	6.332080	6.509927	5.535633	6.174726	6.665366	6.044993	6.409679	5.914813	6.699531	6.841786	6.655888	6.526829	6.577723	5.749357	5.881151	6.993448	6.755006	6.488992	6.967345	5.826747	6.016831	6.138454	6.000615	6.284333	6.445122	5.397587	5.584963	5.709007	6.087249	6.206440	6.142532	4.873001	5.200234	5.810913	5.980574	5.670104	5.348781	5.670022	5.019995	5.215978	4.976570	5.831272	5.824686	6.247510	5.754249	5.862017	6.584318	5.967240	6.006924	6.930604	6.210930	5.807757	5.845191	5.925181	7.180215	6.312130	6.240845	6.493042	5.859311	6.150844	6.366483	5.757943	6.361858	6.609406	5.551848	6.232611	5.380913	5.889060	5.449885	7.203989
255082	4.930747	5.272169	5.588241	5.993332	5.408066	5.875205	6.073606	6.334277	5.195481	5.311605	5.659522	5.748805	5.669018	5.700021	5.840352	5.726259	5.883098	5.809579	5.936233	5.931960	5.899695	5.680988	5.817943	5.501573	5.689892	6.230480	5.522269	5.610626	5.904621	5.448168	5.212966	5.376402	6.012917	6.449130	6.679234	5.666632	5.780856	5.502210	6.024337	6.358989	6.212408	6.032094	5.952362	5.903106	5.606815	5.316624	6.063738	5.500200	5.812817	5.782196	5.533775	5.050750	5.549660	5.607070	5.795097	5.485050	5.453995	5.091463	5.772205	5.768417	5.318664	5.884534	5.179451	5.684569	6.338177	5.429663	5.712425	5.773717	5.464057	6.092926	6.190544	3.218332
255167	2.871844	2.102255	1.851279	3.373439	1.115300	4.694635	4.658571	2.268195	1.956019	3.388231	3.153173	2.495056	2.402231	0.655627	1.933459	6.334254	4.577290	4.376617	3.341687	2.293370	5.292012	0.335255	1.987867	3.158434	1.578359	3.914574	3.801790	4.281676	2.723296	2.762285	1.106750	2.835035	2.620610	3.562413	1.348289	2.751014	2.380923	2.898866	3.412903	4.126329	2.552156	0.617016	2.939979	3.375860	2.375846	3.390626	2.901842	2.330272	1.353380	2.452279	8.799459	4.077722	2.260146	3.634036	4.724705	3.703688	1.882447	2.375262	4.458100	3.888003	8.596369	2.617745	1.875662	2.298512	2.394761	4.678692	5.068568	0.314290	1.004609	3.267760	1.628307	6.218338
255193	-1.297963	NaN	NaN	0.285935	-1.206562	-0.212233	NaN	NaN	1.956019	NaN	-0.306323	NaN	-0.597714	-1.666118	NaN	-0.453636	-0.007667	NaN	0.282736	NaN	-1.100360	-1.249822	-1.182131	-0.011443	NaN	-1.670245	-0.657673	NaN	-1.084058	NaN	NaN	-0.972280	NaN	NaN	-1.236503	-1.708396	-1.788863	NaN	NaN	-0.517461	NaN	-0.968040	-1.918115	-1.711701	NaN	-0.931260	-1.420048	NaN	NaN	-0.717620	NaN	NaN	NaN	NaN	-0.919206	NaN	-1.287360	-1.432065	NaN	NaN	0.175684	-1.382325	NaN	-1.161008	-1.305788	-1.678996	NaN	NaN	-1.317247	NaN	-1.371833	NaN
255812	7.023856	6.056440	6.610610	8.047525	7.370786	8.642610	7.658569	6.991564	7.740287	6.820263	7.858645	7.102947	7.724158	7.721715	7.533376	7.755804	8.342529	8.533664	8.837378	7.886495	8.272560	7.819029	8.155565	7.899397	7.970700	8.490745	7.957070	7.655444	7.745658	7.068438	6.156010	8.317694	7.537078	7.440979	8.321775	7.415713	7.810914	7.474552	6.774359	7.609177	6.145682	7.491525	6.674454	8.074664	7.057683	7.776054	7.351411	6.991779	7.794254	7.427009	7.886489	7.282832	7.275102	6.586510	7.842402	8.096007	8.278582	7.023229	8.309339	8.235923	8.773139	7.527641	7.806409	7.620440	6.338177	6.975776	7.159564	7.253864	7.252552	6.938954	6.422717	6.985051
255926	NaN	NaN	NaN	-1.714065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.596405	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.022683	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.751465	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.685942	NaN	NaN	NaN	NaN
256236	1.023823	7.131991	7.910170	6.524379	4.316920	6.776426	7.066073	4.613962	9.798716	6.363134	6.468525	5.061396	6.777270	8.379458	6.611535	5.726259	4.162250	6.892635	7.077206	6.900017	5.933117	6.242105	6.468995	3.829809	4.900311	5.951665	6.014786	7.848938	6.987398	5.639594	6.668162	6.453939	6.353955	5.954734	6.134042	7.305612	6.345428	3.657857	7.932975	6.848794	4.789197	7.171645	6.403924	6.082811	8.446726	4.592260	5.749848	5.663259	6.629510	7.006865	7.844343	5.732220	4.818145	6.059059	6.888205	8.023362	6.551731	4.322786	6.510739	7.718587	6.429949	8.293705	4.301939	6.058249	5.802845	6.154030	5.731534	6.302968	4.267656	3.744193	4.300724	3.855770
256355	4.768015	2.839214	2.725741	2.455912	5.587773	1.787725	2.810566	2.142642	3.178412	3.922559	3.217293	4.923891	2.861658	2.503629	2.859453	3.131310	1.214747	3.317724	1.282796	3.921389	3.221630	3.608230	2.817951	3.447936	4.385735	1.914565	3.429817	3.567983	2.237870	3.911135	4.831659	3.385224	2.758111	2.784818	2.407217	3.335983	3.992361	2.368349	3.050328	1.482487	3.874089	3.202026	3.126395	2.988830	3.112817	2.390613	2.486817	4.153400	3.812817	3.282351	2.320773	4.570760	4.447778	3.686501	3.888207	3.511051	2.960456	4.655363	2.708077	3.598496	1.590722	3.903154	3.519529	3.231402	3.449205	3.747409	4.787385	4.042207	4.267656	4.810289	5.104035	0.048376
